Unnamed: 0,Title,Artist,Top Genre,Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness,Popularity,Genre
75568,Romance for Violin and Orchester,Michael Hoppé,new-age,0.235,0.148,-15.615,0.104,0.0428,275546,0.882,0.046,22,Classical/Opera
75569,"River Dawn, Part 8",Catherine Marie Charlton,new-age,0.03,0.321,-32.328,0.111,0.116,263000,0.988,0.0454,22,Classical/Opera
75570,Far Beyond Yon Mountain,Aine Minogue,new-age,0.0271,0.283,-20.943,0.122,0.112,368560,0.993,0.0367,23,Classical/Opera
75571,Ascending,Ad Dios,new-age,0.229,0.302,-16.817,0.111,0.158,264040,0.785,0.0379,22,Classical/Opera
75572,Silent Night,Jim Brickman,new-age,0.0747,0.38,-17.94,0.487,0.116,274873,0.968,0.0312,21,Classical/Opera
75573,Realms of Splendor,2002,new-age,0.094,0.193,-19.994,0.101,0.0374,386733,0.979,0.0347,22,Classical/Opera
75575,The Old Man,Phil Coulter,new-age,0.177,0.388,-17.333,0.133,0.169,255866,0.802,0.0308,23,Classical/Opera
75578,"River Dawn, Part 4",Catherine Marie Charlton,new-age,0.0302,0.301,-31.426,0.139,0.468,355586,0.994,0.0354,22,Classical/Opera
75579,Tree Of Life,George Skaroulis,new-age,0.0766,0.228,-24.488,0.119,0.0733,308440,0.969,0.0368,21,Classical/Opera
75582,The Essence of Being,Dan Gibson's Solitudes,new-age,0.224,0.412,-24.085,0.967,0.229,233777,0.871,0.0377,22,Classical/Opera
75584,Toys Not Ties,Nightnoise,new-age,0.126,0.26,-20.451,0.125,0.13,237106,0.959,0.041,22,Classical/Opera
75585,Sweet Hour of Prayer / Did You Think to Pray?,Brad Jacobsen,new-age,0.086,0.34,-17.004,0.158,0.265,263133,0.991,0.0545,23,Classical/Opera
75586,Serenity,Dan Gibson's Solitudes,new-age,0.164,0.303,-16.777,0.107,0.093,454622,0.978,0.0373,22,Classical/Opera
75587,If I Fell (In Love with You),Brian Crain,new-age,0.0349,0.491,-23.966,0.122,0.117,153709,0.992,0.0485,21,Classical/Opera
75588,Whispering Sands,Dan Gibson's Solitudes,new-age,0.0884,0.188,-26.723,0.372,0.0823,779893,0.987,0.0416,22,Classical/Opera
75590,"In Humility, Our Savior",Paul Cardall,new-age,0.13,0.279,-17.56,0.101,0.276,283866,0.981,0.0435,21,Classical/Opera
75591,Euphoric Balance,Dan Gibson's Solitudes,new-age,0.113,0.46,-24.615,0.945,0.0645,357005,0.753,0.0375,22,Classical/Opera
75595,Almost Seems (Too Late to Turn) - Remastered,Clannad,new-age,0.398,0.432,-11.619,0.0884,0.037,288666,0.337,0.0316,22,Classical/Opera
75597,"Jesus Of Nazareth, Savior And King",Paul Cardall,new-age,0.0256,0.384,-20.957,0.117,0.103,141506,0.981,0.0502,21,Classical/Opera
75598,How Gentle God's Command,Paul Cardall,new-age,0.125,0.415,-18.296,0.117,0.368,140080,0.991,0.0456,22,Classical/Opera
75599,The Fairy Queen - Remastered 2003,Clannad,new-age,0.0872,0.602,-19.921,0.111,0.206,161760,0.983,0.046,22,Classical/Opera
75601,The Omega Point,Enigma,new-age,0.482,0.4,-11.282,0.173,0.106,339453,0.0614,0.0439,39,Classical/Opera
75607,Enchanted Valley,Aine Minogue,new-age,0.0955,0.306,-18.601,0.0876,0.0831,269706,0.978,0.0437,22,Classical/Opera
75609,Angel of Hope,Omar Akram,new-age,0.137,0.339,-15.945,0.101,0.202,211160,0.962,0.0386,47,Classical/Opera
75610,A Place in My Heart,Nicholas Gunn,new-age,0.652,0.667,-12.216,0.108,0.492,220266,0.28,0.0589,47,Classical/Opera
75612,It's Alright,Queen Latifah;Faith Evans,new-age,0.489,0.685,-6.32,0.0734,0.791,225933,0.0122,0.0316,24,Classical/Opera
75614,Will You Hear Me,Dean Evenson,new-age,0.308,0.188,-17.273,0.144,0.104,804693,0.982,0.0545,22,Classical/Opera
75615,Vines of Light,Peter Davison,new-age,0.0149,0.119,-32.19,0.122,0.0982,481620,0.99,0.0442,22,Classical/Opera
75616,For Tammi,Gary Stadler,new-age,0.0404,0.231,-21.792,0.114,0.179,264760,0.853,0.0387,22,Classical/Opera
75618,"Colors Of The Wind (From ""Pocahontas"")",Danny Wright,new-age,0.0801,0.474,-21.241,0.113,0.138,205533,0.992,0.0456,46,Classical/Opera
75619,Nocturne in a Minor,Chad Lawson,new-age,0.0343,0.189,-27.421,0.0957,0.0416,362353,0.99,0.0414,51,Classical/Opera
75620,Curious Beauty,Dan Gibson's Solitudes,new-age,0.132,0.294,-15.703,0.0992,0.0358,117120,0.972,0.0445,22,Classical/Opera
75622,Majesty of the Lake,Dan Gibson's Solitudes,new-age,0.118,0.25,-22.378,0.195,0.0693,283400,0.935,0.0388,21,Classical/Opera
75623,When the Moon Sings,Will Ackerman,new-age,0.145,0.414,-16.02,0.122,0.164,375240,0.972,0.0415,22,Classical/Opera
75624,Face In The Photograph,Yanni,new-age,0.47,0.517,-14.082,0.11,0.324,227933,0.529,0.0279,34,Classical/Opera
75627,Driftwood,Dan Gibson's Solitudes,new-age,0.108,0.306,-22.479,0.436,0.154,382666,0.938,0.0322,22,Classical/Opera
75630,Melody of the Wind,Gomer Edwin Evans,new-age,0.134,0.371,-17.076,0.0936,0.329,573173,0.933,0.0374,22,Classical/Opera
75633,Carefree,Dan Gibson's Solitudes,new-age,0.107,0.249,-24.753,0.688,0.0534,366061,0.992,0.0379,22,Classical/Opera
75636,Tip Toe Dancer (Kathryn's Song),Karen Marie Garrett,new-age,0.095,0.356,-17.211,0.132,0.0397,324253,0.974,0.0394,21,Classical/Opera
75637,Infinite Journey,Dan Gibson's Solitudes,new-age,0.0846,0.321,-26.151,0.931,0.0678,353220,0.868,0.0342,22,Classical/Opera
75638,From the Heart,Robert Haig Coxon,new-age,0.108,0.173,-20.666,0.113,0.119,160106,0.975,0.0394,22,Classical/Opera
75643,Merry Go Round,George Winston,new-age,0.0222,0.488,-26.141,0.191,0.419,203149,0.993,0.0479,21,Classical/Opera
75644,Cloudburst,George Winston,new-age,0.311,0.26,-17.47,0.177,0.171,190315,0.967,0.0335,21,Classical/Opera
75646,Waltz For The Lonely,George Winston,new-age,0.00269,0.491,-22.952,0.0851,0.124,201662,0.991,0.0539,21,Classical/Opera
75648,The Twisting of the Hay Rope (Casadh an Tsúgáin),George Winston,new-age,0.234,0.58,-20.708,0.0959,0.782,124826,0.99,0.051,21,Classical/Opera
75649,Charlie Brown and His All-Stars,George Winston,new-age,0.538,0.349,-13.164,0.127,0.242,114510,0.989,0.0385,21,Classical/Opera
75653,Papillon - Replayed Version,Yiruma,new-age,0.0252,0.404,-24.888,0.0857,0.186,190000,0.996,0.0494,44,Classical/Opera
75658,Dancing with the Wind,Omar Akram,new-age,0.462,0.594,-10.822,0.156,0.338,293253,0.205,0.0256,45,Classical/Opera
75659,Scenery,Yiruma,new-age,0.182,0.456,-17.393,0.098,0.155,291720,0.992,0.065,44,Classical/Opera
75661,Uno,Deuter,new-age,0.00502,0.262,-28.14,0.112,0.0509,354973,0.985,0.0348,52,Classical/Opera
75664,In My Life,Gregorian,new-age,0.305,0.332,-10.119,0.137,0.109,149558,0.928,0.0322,21,Classical/Opera
75666,Bring Me Back A Song,Nightnoise,new-age,0.261,0.114,-16.25,0.0973,0.0453,289506,0.835,0.0323,21,Classical/Opera
75668,Infinity,Robert Haig Coxon,new-age,0.133,0.27,-20.366,0.0684,0.0389,408533,0.882,0.04,22,Classical/Opera
75669,Peaceful Childhood,Bernward Koch,new-age,0.132,0.145,-14.184,0.145,0.0958,241146,0.967,0.0367,22,Classical/Opera
75672,So Long My Friend,Yanni,new-age,0.14,0.289,-17.528,0.0704,0.0396,227933,0.454,0.0306,22,Classical/Opera
75673,The Rhythm of Paradise,Dan Gibson's Solitudes,new-age,0.0912,0.122,-26.015,0.527,0.117,512173,0.944,0.0365,21,Classical/Opera
75675,"River Dawn, Part 3",Catherine Marie Charlton,new-age,0.0245,0.339,-32.327,0.137,0.101,932373,0.985,0.0518,22,Classical/Opera
75677,Journey to the Sea,Bernward Koch,new-age,0.125,0.387,-17.28,0.113,0.0698,413760,0.897,0.0307,22,Classical/Opera
75678,Evening Gratitude,Deuter,new-age,0.155,0.173,-14.692,0.0853,0.0816,455189,0.967,0.04,22,Classical/Opera
75680,Amazing Grace,Paul Cardall,new-age,0.0772,0.254,-22.197,0.121,0.119,257693,0.969,0.0428,21,Classical/Opera
75682,Come Thou Fount,Paul Cardall,new-age,0.307,0.122,-13.257,0.12,0.0392,158253,0.741,0.033,21,Classical/Opera
75683,The Fallen Leaves,Dan Gibson's Solitudes,new-age,0.17,0.117,-16.808,0.0587,0.05,342600,0.74,0.042,21,Classical/Opera
75685,Sheltered Shore,Dan Gibson's Solitudes,new-age,0.158,0.297,-30.936,0.972,0.112,603533,0.872,0.483,21,Classical/Opera
75687,Climbing in Geometry,Will Ackerman,new-age,0.182,0.339,-18.853,0.0878,0.17,371133,0.905,0.0314,22,Classical/Opera
75688,Invoking the Elements,Peter Kater;R. Carlos Nakai,new-age,0.124,0.331,-16.882,0.0887,0.0754,427880,0.982,0.0409,21,Classical/Opera
75690,Night Jasmine,Deuter,new-age,0.0894,0.139,-21.744,0.0579,0.0374,716355,0.987,0.0408,22,Classical/Opera
75693,Myriad Reflections,Dan Gibson's Solitudes,new-age,0.0825,0.0898,-27.319,0.902,0.0474,454180,0.884,0.0401,21,Classical/Opera
75694,The Light On the Hill,Maire Brennan,new-age,0.513,0.558,-11.074,0.152,0.374,242133,0.626,0.0292,22,Classical/Opera
75695,The Release,Paul Cardall,new-age,0.0509,0.279,-18.247,0.11,0.0401,203546,0.981,0.0371,21,Classical/Opera
75696,Warm the New Dawn Sun,Deuter,new-age,0.0966,0.142,-21.595,0.175,0.0386,426057,0.976,0.0419,22,Classical/Opera
75698,Theme to Grace / Lament,George Winston,new-age,0.0171,0.379,-18.906,0.113,0.176,309016,0.988,0.102,21,Classical/Opera
75699,Outside Of This (Inside Of That),Jon & Vangelis,new-age,0.0334,0.375,-22.86,0.231,0.104,301040,0.565,0.0415,24,Classical/Opera
75700,A Moonlight Song,Yiruma,new-age,0.212,0.319,-15.064,0.135,0.0365,214500,0.934,0.0319,43,Classical/Opera
75702,Sometimes Someone,Yiruma,new-age,0.224,0.541,-17.388,0.145,0.175,204044,0.99,0.0735,41,Classical/Opera
75705,Return Of The Magi,William Ellwood,new-age,0.158,0.384,-21.111,0.105,0.574,188133,0.93,0.0308,22,Classical/Opera
75707,The Way We Were,Emile Pandolfi,new-age,0.232,0.33,-14.112,0.0902,0.0714,282160,0.985,0.0348,21,Classical/Opera
75710,Christmas Eve,Ira Stein,new-age,0.086,0.365,-20.144,0.0857,0.201,278373,0.958,0.0383,21,Classical/Opera
75711,Moon Temple,Karunesh,new-age,0.309,0.223,-14.439,0.0998,0.0385,349280,0.822,0.0303,42,Classical/Opera
75713,Things With Wings,Liz Story,new-age,0.097,0.145,-26.078,0.123,0.463,171213,0.992,0.0364,21,Classical/Opera
75715,Mighty Fortress,Jim Brickman,new-age,0.0674,0.308,-22.612,0.125,0.149,191680,0.986,0.0366,20,Classical/Opera
75717,Sweetest Dream,Philip Wesley,new-age,0.0412,0.341,-23.285,0.0996,0.148,189013,0.964,0.046,21,Classical/Opera
75718,While There's Time,Will Ackerman;Jeff Oster;Tom Eaton,new-age,0.16,0.419,-16.379,0.107,0.0976,249240,0.984,0.0306,21,Classical/Opera
75719,Show Me the Way,Ken Davis,new-age,0.405,0.378,-10.693,0.555,0.212,263546,0.756,0.0313,21,Classical/Opera
75720,Second Chances,Philip Wesley,new-age,0.219,0.315,-20.867,0.101,0.134,179746,0.992,0.0465,20,Classical/Opera
75721,Afterglow,Ann Sweeten,new-age,0.107,0.38,-20.348,0.109,0.228,247933,0.939,0.0342,21,Classical/Opera
75723,That's All,Robin Spielberg,new-age,0.236,0.431,-15.547,0.147,0.287,196813,0.989,0.035,21,Classical/Opera
75728,Waves of Fulfilling,Dean Evenson,new-age,0.231,0.237,-16.479,0.0984,0.212,243666,0.957,0.0343,22,Classical/Opera
75729,With A Song in My Heart,Robin Spielberg,new-age,0.0216,0.436,-25.869,0.132,0.112,261173,0.99,0.042,20,Classical/Opera
75730,Journey Within,George Skaroulis,new-age,0.0515,0.33,-19.967,0.156,0.258,157546,0.993,0.0748,21,Classical/Opera
75731,Path Through the Forest,Dean Evenson;Li Xiangting,new-age,0.123,0.151,-17.68,0.0803,0.114,438040,0.991,0.0396,22,Classical/Opera
75732,The 'Derry Air,Phil Coulter,new-age,0.235,0.552,-17.955,0.13,0.205,182066,0.699,0.0321,22,Classical/Opera
75736,Cranes Unfold,Deuter,new-age,0.0263,0.374,-26.165,0.0908,0.0664,329253,0.977,0.0539,22,Classical/Opera
75737,When You Wish Upon A Star,Jim Brickman,new-age,0.0928,0.255,-19.283,0.143,0.18,158482,0.976,0.0392,20,Classical/Opera
75738,Thios Chois Na Tra Domh,Clannad,new-age,0.248,0.388,-14.033,0.896,0.529,187346,0.798,0.0313,21,Classical/Opera
75739,More Holiness Give Me,Paul Cardall,new-age,0.0477,0.274,-22.729,0.0847,0.182,188586,0.992,0.0513,21,Classical/Opera
75745,Treat Street,George Winston,new-age,0.505,0.413,-12.033,0.173,0.51,292245,0.883,0.0326,20,Classical/Opera
75746,The Swan,George Winston,new-age,0.0287,0.501,-19.538,0.106,0.0822,372288,0.969,0.0446,21,Classical/Opera
75747,The Times Of Harvey Milk,George Winston,new-age,0.0289,0.536,-16.355,0.103,0.188,265306,0.978,0.0405,21,Classical/Opera
75749,Peppermint Patty,George Winston,new-age,0.459,0.375,-13.247,0.117,0.511,220919,0.973,0.033,20,Classical/Opera
75750,Nocturnal Mind,Yiruma,new-age,0.134,0.338,-17.342,0.0888,0.068,194500,0.993,0.042,43,Classical/Opera
75753,Piano - Replayed Version,Yiruma,new-age,0.00733,0.569,-24.734,0.0931,0.16,150000,0.996,0.173,44,Classical/Opera
75757,Endless Dream,Conjure One;Rhys Fulber,new-age,0.782,0.583,-6.748,0.325,0.307,270413,0.001,0.0291,44,Classical/Opera
75758,Shout,Gregorian,new-age,0.748,0.536,-7.344,0.157,0.303,299889,0.0198,0.0308,21,Classical/Opera
75760,With an Orchid,Yanni,new-age,0.488,0.504,-9.282,0.157,0.234,307426,0.544,0.026,34,Classical/Opera
75762,Dreams in the Night,Stanton Lanier,new-age,0.127,0.354,-20.556,0.112,0.106,306813,0.99,0.0449,20,Classical/Opera
75763,Until the Last Moment,Yanni,new-age,0.199,0.216,-18.43,0.0904,0.052,386186,0.948,0.032,38,Classical/Opera
75764,Moon River,Jim Brickman,new-age,0.14,0.432,-16.321,0.108,0.129,245360,0.964,0.0414,20,Classical/Opera
75769,Pearls of Joy,Kevin Kern,new-age,0.0943,0.408,-18.83,0.092,0.205,233440,0.995,0.0394,46,Classical/Opera
75770,Nothing Left To Say,Jim Brickman,new-age,0.0733,0.455,-21.871,0.141,0.136,235840,0.981,0.0737,20,Classical/Opera
75772,Mickey Mouse Lullaby,Michael Allen Harrison,new-age,0.213,0.353,-19.577,0.107,0.148,184973,0.969,0.0445,21,Classical/Opera
75775,On a Quiet Night,Jane Leslie,new-age,0.045,0.352,-24.471,0.0997,0.122,199973,0.988,0.049,21,Classical/Opera
75776,Prelude (My LIttle Girl),Jon Schmidt,new-age,0.194,0.275,-13.138,0.102,0.126,267066,0.976,0.0372,20,Classical/Opera
75777,Heart Chakra,Llewellyn,new-age,0.185,0.119,-22.78,0.685,0.0389,322786,0.944,0.0447,21,Classical/Opera
75779,One World,Chloe Agnew,new-age,0.361,0.199,-12.389,0.12,0.0976,229173,0.798,0.0376,22,Classical/Opera
75782,Cristal Silence Section 5,Robert Haig Coxon,new-age,0.0453,0.237,-25.535,0.102,0.0795,394866,0.913,0.0375,21,Classical/Opera
75783,Signatures on Water,Deuter,new-age,0.00689,0.188,-34.623,0.0839,0.078,341093,0.988,0.0432,21,Classical/Opera
75785,Little April Showers,Michael Allen Harrison,new-age,0.234,0.454,-17.867,0.101,0.152,149236,0.993,0.0358,20,Classical/Opera
75787,Nightfall,David Lanz,new-age,0.0653,0.428,-14.621,0.109,0.214,438040,0.991,0.0472,20,Classical/Opera
75790,Sound of Invisible Waters,Deuter,new-age,0.0211,0.111,-26.997,0.0617,0.0362,572853,0.956,0.0384,50,Classical/Opera
75792,Theme from Harry's Game,Clannad,new-age,0.491,0.413,-12.159,0.318,0.17,270066,0.719,0.0297,21,Classical/Opera
75793,Princess of the Possee,Queen Latifah,new-age,0.48,0.867,-12.132,0.0737,0.9,234693,0.254,0.35,24,Classical/Opera
75794,She's Leaving Home,Brian Crain,new-age,0.0943,0.358,-20.965,0.143,0.287,213628,0.981,0.0331,20,Classical/Opera
75795,The Other Side,Mike Rowland,new-age,0.17,0.172,-14.268,0.0965,0.121,348493,0.902,0.0319,21,Classical/Opera
75796,Mary Had a Little Lamb,Brian Crain,new-age,0.0759,0.325,-25.663,0.0728,0.462,174045,0.984,0.0376,20,Classical/Opera
75799,"Deschutes River Sunrise (Oboe, Cello, Piano) [feat. Nancy Rumble & Emil Miland]",Karen Marie Garrett;Nancy Rumble;Emil Miland,new-age,0.155,0.172,-17.506,0.137,0.0954,304733,0.842,0.041,20,Classical/Opera
75800,I Could See You,Yiruma,new-age,0.0298,0.349,-23.601,0.151,0.0922,225066,0.993,0.041,42,Classical/Opera
75802,Someday My Prince Will Come,Emile Pandolfi,new-age,0.0727,0.491,-18.983,0.116,0.176,209360,0.993,0.0463,47,Classical/Opera
75805,Call Of The Sea,David Arkenstone,new-age,0.563,0.475,-13.009,0.0541,0.368,300791,0.0115,0.0355,45,Classical/Opera
75806,The Flow,Back to Earth,new-age,0.367,0.446,-11.061,0.119,0.116,338823,0.626,0.0322,20,Classical/Opera
75808,Gentle Whisper,Thad Fiscella,new-age,0.074,0.308,-22.457,0.138,0.141,358013,0.994,0.041,20,Classical/Opera
75810,Second Chapter,Enigma,new-age,0.115,0.154,-25.371,0.0788,0.0707,135293,0.202,0.0361,39,Classical/Opera
75811,A childs heart,Peter Sterling,new-age,0.159,0.313,-16.708,0.091,0.0421,269960,0.905,0.0338,20,Classical/Opera
75812,Ancient Voices (From Call of the Mystic),Karunesh,new-age,0.17,0.158,-16.398,0.0946,0.0378,320573,0.302,0.0351,41,Classical/Opera
75813,Memory,Emile Pandolfi,new-age,0.199,0.255,-19.193,0.12,0.0963,166466,0.991,0.0348,21,Classical/Opera
75814,Brian's Song,Emile Pandolfi,new-age,0.136,0.285,-20.05,0.106,0.153,124093,0.991,0.036,21,Classical/Opera
75815,Light And Song,Will Ackerman,new-age,0.0373,0.253,-23.484,0.111,0.087,198600,0.943,0.0393,21,Classical/Opera
75816,If Will Come Tomorrow,Stive Morgan,new-age,0.741,0.494,-10.466,0.11,0.202,336998,0.776,0.0286,38,Classical/Opera
75817,At the Cross,Thad Fiscella,new-age,0.00581,0.567,-22.772,0.0984,0.606,210173,0.995,0.119,20,Classical/Opera
75818,Full Apple Tree,Dean Evenson;Li Xiangting;Phil Heaven,new-age,0.101,0.174,-16.83,0.115,0.0892,306213,0.98,0.0402,22,Classical/Opera
75819,The Emerald Way,2002,new-age,0.338,0.164,-13.671,0.111,0.0396,390680,0.618,0.034,20,Classical/Opera
75820,The Simple Birth,Barbara Higbie,new-age,0.167,0.601,-17.051,0.0677,0.327,217333,0.922,0.0318,20,Classical/Opera
75821,The Enlightenment of Buddha,Gomer Edwin Evans,new-age,0.22,0.339,-12.798,0.0806,0.363,456893,0.987,0.0413,20,Classical/Opera
75822,Shella's Pictures,Will Ackerman,new-age,0.0681,0.259,-21.105,0.0993,0.0547,318093,0.978,0.0458,21,Classical/Opera
75823,Sharing the Silence,Thad Fiscella,new-age,0.0713,0.493,-19.019,0.087,0.292,258574,0.994,0.0689,20,Classical/Opera
75825,"Edelweiss (From ""the Sound of Music"")",Emile Pandolfi;The City of Prague Philharmonic Orchestra,new-age,0.0624,0.138,-20.375,0.116,0.0743,171480,0.972,0.0344,21,Classical/Opera
75828,Dolphin Magic,Ken Davis,new-age,0.423,0.242,-12.657,0.204,0.0394,313840,0.954,0.041,21,Classical/Opera
75829,Path to Enlightenment,Dan Gibson's Solitudes,new-age,0.125,0.169,-18.41,0.949,0.0406,385227,0.987,0.0376,20,Classical/Opera
75830,One Last Goodbye,Dan Gibson's Solitudes,new-age,0.24,0.228,-19.4,0.954,0.107,327560,0.719,0.0353,20,Classical/Opera
75831,The Spirit of God,Paul Cardall,new-age,0.0926,0.393,-21.102,0.0836,0.307,184712,0.991,0.0401,20,Classical/Opera
75833,The Songbird,Dan Gibson's Solitudes,new-age,0.346,0.191,-21.779,0.156,0.0324,63467,0.981,0.113,21,Classical/Opera
75840,Island Smile,Dan Gibson's Solitudes,new-age,0.0398,0.0651,-34.71,0.933,0.0772,368708,0.811,0.0434,21,Classical/Opera
75841,Love at Home,Paul Cardall,new-age,0.0464,0.406,-23.242,0.144,0.179,226853,0.971,0.0374,20,Classical/Opera
75843,At the Edge of the White Rock,Aine Minogue,new-age,0.00912,0.305,-22.854,0.111,0.235,340026,0.984,0.0451,21,Classical/Opera
75845,All Creatures of Our God and King,Paul Cardall,new-age,0.074,0.308,-21.157,0.15,0.0834,186120,0.988,0.0519,20,Classical/Opera
75846,The Secret Shrine of Icarus,Andreas Vollenweider;Walter Keiser,new-age,0.364,0.284,-15.026,0.24,0.0703,55706,0.607,0.0315,21,Classical/Opera
75847,"Jesus, The Very Thought of Thee",Paul Cardall,new-age,0.00918,0.246,-26.404,0.128,0.271,155360,0.979,0.0391,20,Classical/Opera
75848,Ascent from the Circle,Andreas Vollenweider;Walter Keiser;Pedro Haldemann;Christoph Stiefel;Matthias Ziegler;Steve Gorn,new-age,0.439,0.459,-10.734,0.192,0.344,245445,0.426,0.0303,21,Classical/Opera
75849,Above with Eagles,Tony O'Connor,new-age,0.057,0.424,-20.102,0.0599,0.16,466706,0.96,0.037,21,Classical/Opera
75851,Marry Me (Instrumental Piano Version),Laura Sullivan,new-age,0.249,0.301,-19.372,0.111,0.182,148875,0.849,0.042,15,Classical/Opera
75852,Walking In The Forest - Piano Version,Yiruma,new-age,0.065,0.476,-18.363,0.0865,0.154,189000,0.991,0.111,43,Classical/Opera
75853,The Days That'll Never Come,Yiruma,new-age,0.111,0.355,-21.544,0.0804,0.158,191586,0.985,0.0448,43,Classical/Opera
75854,Lady of the Lake,Ad Dios,new-age,0.112,0.249,-22.977,0.0705,0.038,251733,0.975,0.0348,20,Classical/Opera
75856,Purple Mountain,Scott Cossu,new-age,0.204,0.338,-13.808,0.109,0.191,300320,0.963,0.0362,20,Classical/Opera
75857,I Guess I'm in Love (Instrumental Version),Laura Sullivan,new-age,0.114,0.321,-21.69,0.114,0.129,204778,0.988,0.0373,41,Classical/Opera
75861,Walking Through Clouds,Bernward Koch,new-age,0.151,0.301,-13.586,0.119,0.0797,159613,0.936,0.0303,50,Classical/Opera
75862,Touched by Love,Bernward Koch,new-age,0.0555,0.153,-19.488,0.121,0.0618,202853,0.978,0.0351,50,Classical/Opera
75864,In Memorium J.G..,Craig Urquhart,new-age,0.0493,0.462,-22.424,0.136,0.102,334706,0.993,0.0674,20,Classical/Opera
75865,Fields of Gold,Kevin Kern,new-age,0.0521,0.412,-18.266,0.0935,0.0962,290613,0.953,0.0572,46,Classical/Opera
75868,One Man's Dream - Live,Yanni,new-age,0.278,0.27,-17.283,0.708,0.0516,215560,0.944,0.0361,39,Classical/Opera
75869,Cherished Moments,Jon Schmidt,new-age,0.0223,0.482,-24.897,0.111,0.247,278373,0.994,0.0667,20,Classical/Opera
75870,Kindred Spirits,Brian Crain,new-age,0.112,0.388,-18.812,0.0856,0.196,185213,0.952,0.0338,19,Classical/Opera
75871,Light Up,Helen Jane Long,new-age,0.271,0.24,-14.398,0.0882,0.197,149546,0.96,0.0369,19,Classical/Opera
75872,After the Rain,Kevin Kern,new-age,0.0388,0.374,-23.212,0.117,0.0998,250666,0.993,0.0563,45,Classical/Opera
75873,Where Are You Now?,Jim Brickman,new-age,0.0196,0.602,-25.387,0.0901,0.271,227693,0.988,0.0821,20,Classical/Opera
75874,The Embrace,George Skaroulis,new-age,0.0762,0.256,-22.708,0.0916,0.117,192133,0.99,0.0446,19,Classical/Opera
75875,The Cold Sea's Embrace,Patrick O'Hearn,new-age,0.0479,0.0819,-26.058,0.115,0.0395,232226,0.851,0.0476,21,Classical/Opera
